物件名,住所,アクセス,最寄駅1,最寄駅1からの時間(分),最寄駅2,最寄駅2からの時間(分),最寄駅3,最寄駅3からの時間(分),築年数(年),建物の階数,階数,家賃(円),管理費(円),敷金(円),礼金(円),間取り,面積(m2)
エクレール南馬込,東京都大田区南馬込６, 都営浅草線/西馬込駅 歩9分 都営浅草線/馬込駅 歩20分 東急池上線/池上駅 歩22分 ,都営浅草線/西馬込駅駅,9,都営浅草線/馬込駅駅,20,東急池上線/池上駅駅,22,33,4,2,59000,0,44000,0,ワンルーム,18.5
アンデスビル,東京都大田区中央３, 京急本線/大森町駅 歩20分 京急本線/梅屋敷駅 歩22分 ＪＲ京浜東北線/蒲田駅 歩20分 ,京急本線/大森町駅駅,20,京急本線/梅屋敷駅駅,22,ＪＲ京浜東北線/蒲田駅駅,20,13,4,3,75000,0,75000,0,1K,20.4
アンデスビル,東京都大田区中央３, 京急本線/大森町駅 歩20分 京急本線/梅屋敷駅 歩22分 ＪＲ京浜東北線/蒲田駅 歩20分 ,京急本線/大森町駅駅,20,京急本線/梅屋敷駅駅,22,ＪＲ京浜東北線/蒲田駅駅,20,13,4,3,76000,0,76000,0,1K,19.66
アンデスビル,東京都大田区中央３, 京急本線/大森町駅 歩20分 京急本線/梅屋敷駅 歩22分 ＪＲ京浜東北線/蒲田駅 歩20分 ,京急本線/大森町駅駅,20,京急本線/梅屋敷駅駅,22,ＪＲ京浜東北線/蒲田駅駅,20,13,4,4,78000,0,78000,0,1K,21.76
ステージ久が原２番館,東京都大田区久が原３, 東急池上線/久が原駅 歩3分 東急多摩川線/鵜の木駅 歩14分 東急池上線/御嶽山駅 歩12分 ,東急池上線/久が原駅駅,3,東急多摩川線/鵜の木駅駅,14,東急池上線/御嶽山駅駅,12,33,6,5,55000,5000,55000,0,1K,16.5
ＪＲ京浜東北線 蒲田駅 12階建 築32年,東京都大田区東矢口３, ＪＲ京浜東北線/蒲田駅 歩9分 東急池上線/蓮沼駅 歩2分 東急多摩川線/蒲田駅 歩8分 ,ＪＲ京浜東北線/蒲田駅駅,9,東急池上線/蓮沼駅駅,2,東急多摩川線/蒲田駅駅,8,32,12,6,52000,5000,0,0,ワンルーム,16.5
ＪＲ京浜東北線 蒲田駅 12階建 築32年,東京都大田区東矢口３, ＪＲ京浜東北線/蒲田駅 歩9分 東急池上線/蓮沼駅 歩2分 東急多摩川線/蒲田駅 歩8分 ,ＪＲ京浜東北線/蒲田駅駅,9,東急池上線/蓮沼駅駅,2,東急多摩川線/蒲田駅駅,8,32,12,9,52000,8000,52000,0,ワンルーム,16.6
ＪＲ京浜東北線 蒲田駅 12階建 築32年,東京都大田区東矢口３, ＪＲ京浜東北線/蒲田駅 歩9分 東急池上線/蓮沼駅 歩2分 東急多摩川線/蒲田駅 歩8分 ,ＪＲ京浜東北線/蒲田駅駅,9,東急池上線/蓮沼駅駅,2,東急多摩川線/蒲田駅駅,8,32,12,10,62000,0,0,62000,ワンルーム,16.6
ＪＲ京浜東北線 蒲田駅 12階建 築32年,東京都大田区東矢口３, ＪＲ京浜東北線/蒲田駅 歩9分 東急池上線/蓮沼駅 歩2分 東急多摩川線/蒲田駅 歩8分 ,ＪＲ京浜東北線/蒲田駅駅,9,東急池上線/蓮沼駅駅,2,東急多摩川線/蒲田駅駅,8,32,12,8,60000,5000,60000,60000,1K,16.6
京急本線 京急蒲田駅 6階建 築33年,東京都大田区南蒲田１, 京急本線/京急蒲田駅 歩5分 ＪＲ京浜東北線/蒲田駅 歩15分 京急本線/梅屋敷駅 歩15分 ,京急本線/京急蒲田駅駅,5,ＪＲ京浜東北線/蒲田駅駅,15,京急本線/梅屋敷駅駅,15,33,6,5,60000,0,60000,60000,ワンルーム,18.14
京急本線 京急蒲田駅 6階建 築33年,東京都大田区南蒲田１, 京急本線/京急蒲田駅 歩5分 ＪＲ京浜東北線/蒲田駅 歩15分 京急本線/梅屋敷駅 歩15分 ,京急本線/京急蒲田駅駅,5,ＪＲ京浜東北線/蒲田駅駅,15,京急本線/梅屋敷駅駅,15,33,6,3,60000,0,60000,60000,ワンルーム,16.82
クレイノベルメゾン大森,東京都大田区大森南２, 東京モノレール/昭和島駅 歩17分 京急空港線/穴守稲荷駅 歩21分 京急本線/平和島駅 バス11分 (バス停)森ケ崎十字路 歩3分 ,東京モノレール/昭和島駅駅,17,京急空港線/穴守稲荷駅駅,21,京急本線/平和島駅駅,11,8,3,3,66000,5500,0,0,1K,20.29
クレイノベルメゾン大森,東京都大田区大森南２, 東京モノレール/昭和島駅 歩17分 京急空港線/穴守稲荷駅 歩21分 京急本線/平和島駅 バス11分 (バス停)森ケ崎十字路 歩3分 ,東京モノレール/昭和島駅駅,17,京急空港線/穴守稲荷駅駅,21,京急本線/平和島駅駅,11,8,3,1,72000,5500,0,0,1K,20.29
グランドモンド羽田,東京都大田区大森東５, 京急本線/大森町駅 歩16分 京急本線/梅屋敷駅 歩18分 東京モノレール/昭和島駅 歩11分 ,京急本線/大森町駅駅,16,京急本線/梅屋敷駅駅,18,東京モノレール/昭和島駅駅,11,2,7,2,97000,5500,0,0,1K,29.96
あらいコーポ,東京都大田区南蒲田２, 京急本線/京急蒲田駅 歩7分 京急空港線/糀谷駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩15分 ,京急本線/京急蒲田駅駅,7,京急空港線/糀谷駅駅,8,ＪＲ京浜東北線/蒲田駅駅,15,39,3,3,53000,2000,53000,53000,ワンルーム,17.5
京急本線 平和島駅 10階建 築33年,東京都大田区大森東１, 京急本線/平和島駅 歩3分 京急本線/大森町駅 歩8分 京急本線/梅屋敷駅 歩17分 ,京急本線/平和島駅駅,3,京急本線/大森町駅駅,8,京急本線/梅屋敷駅駅,17,33,10,5,51000,10000,51000,51000,1K,19.27
ワールドレジデンス大森,東京都大田区大森北４, ＪＲ京浜東北線/大森駅 歩6分 京急本線/大森海岸駅 歩12分 京急本線/平和島駅 歩16分 ,ＪＲ京浜東北線/大森駅駅,6,京急本線/大森海岸駅駅,12,京急本線/平和島駅駅,16,36,8,4,59000,5000,0,59000,ワンルーム,18.39
ロイヤルコート大岡山,東京都大田区南千束３, 東急目黒線/大岡山駅 歩9分 東急池上線/石川台駅 歩9分 東急池上線/洗足池駅 歩12分 ,東急目黒線/大岡山駅駅,9,東急池上線/石川台駅駅,9,東急池上線/洗足池駅駅,12,34,1,5,65000,3000,0,0,ワンルーム,17.04
グリーンヒルガーデン,東京都大田区蒲田２, 京急本線/梅屋敷駅 歩9分 京急空港線/京急蒲田駅 歩9分 ＪＲ京浜東北線/蒲田駅 歩12分 ,京急本線/梅屋敷駅駅,9,京急空港線/京急蒲田駅駅,9,ＪＲ京浜東北線/蒲田駅駅,12,32,3,3,56000,4000,56000,56000,1K,17.16
グリーンヒルガーデン,東京都大田区蒲田２, 京急本線/梅屋敷駅 歩9分 京急空港線/京急蒲田駅 歩9分 ＪＲ京浜東北線/蒲田駅 歩12分 ,京急本線/梅屋敷駅駅,9,京急空港線/京急蒲田駅駅,9,ＪＲ京浜東北線/蒲田駅駅,12,32,3,1,57000,4000,57000,57000,1K,17.16
東急多摩川線 矢口渡駅 4階建 築36年,東京都大田区東矢口１, 東急多摩川線/矢口渡駅 歩8分 東急池上線/蓮沼駅 歩9分 東急池上線/池上駅 歩11分 ,東急多摩川線/矢口渡駅駅,8,東急池上線/蓮沼駅駅,9,東急池上線/池上駅駅,11,36,4,3,59000,0,0,59000,ワンルーム,20.4
京急本線 平和島駅 3階建 築14年,東京都大田区大森北６, 京急本線/平和島駅 歩5分 ＪＲ京浜東北線/大森駅 歩19分 東京モノレール/流通センター駅 歩24分 ,京急本線/平和島駅駅,5,ＪＲ京浜東北線/大森駅駅,19,東京モノレール/流通センター駅駅,24,14,3,2,70000,5000,70000,70000,ワンルーム,17.96
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,2,60000,5000,60000,0,1K,16.25
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,5,62000,5000,62000,0,ワンルーム,16.31
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,6,62000,5000,62000,0,ワンルーム,16.31
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,3,62000,5000,62000,0,1K,16.31
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,6,62000,5000,62000,0,1K,16.31
プライムアーバン雪谷,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/久が原駅 歩11分 東急池上線/雪が谷大塚駅 歩13分 ,東急池上線/御嶽山駅駅,3,東急池上線/久が原駅駅,11,東急池上線/雪が谷大塚駅駅,13,37,6,3,62000,5000,62000,0,1K,16.25
ライオンズマンション蒲田第３,東京都大田区蒲田１, ＪＲ京浜東北線/蒲田駅 歩5分 京急本線/京急蒲田駅 歩12分 東急池上線/蓮沼駅 歩14分 ,ＪＲ京浜東北線/蒲田駅駅,5,京急本線/京急蒲田駅駅,12,東急池上線/蓮沼駅駅,14,35,6,2,53000,9000,0,53000,ワンルーム,16.38
ライオンズマンション蒲田第３,東京都大田区蒲田１, ＪＲ京浜東北線/蒲田駅 歩5分 京急本線/京急蒲田駅 歩12分 東急池上線/蓮沼駅 歩14分 ,ＪＲ京浜東北線/蒲田駅駅,5,京急本線/京急蒲田駅駅,12,東急池上線/蓮沼駅駅,14,35,6,3,59000,6000,59000,0,ワンルーム,16.38
ライオンズマンション蒲田第３,東京都大田区蒲田１, ＪＲ京浜東北線/蒲田駅 歩5分 京急本線/京急蒲田駅 歩12分 東急池上線/蓮沼駅 歩14分 ,ＪＲ京浜東北線/蒲田駅駅,5,京急本線/京急蒲田駅駅,12,東急池上線/蓮沼駅駅,14,35,6,5,59000,6000,0,0,ワンルーム,16.38
ライオンズマンション蒲田第３,東京都大田区蒲田１, ＪＲ京浜東北線/蒲田駅 歩5分 京急本線/京急蒲田駅 歩12分 東急池上線/蓮沼駅 歩14分 ,ＪＲ京浜東北線/蒲田駅駅,5,京急本線/京急蒲田駅駅,12,東急池上線/蓮沼駅駅,14,35,6,5,62000,3000,0,0,ワンルーム,16.38
ＪＲ京浜東北線 蒲田駅 地下1地上4階建 築37年,東京都大田区東矢口３, ＪＲ京浜東北線/蒲田駅 歩12分 東急池上線/蓮沼駅 歩6分 東急多摩川線/矢口渡駅 歩6分 ,ＪＲ京浜東北線/蒲田駅駅,12,東急池上線/蓮沼駅駅,6,東急多摩川線/矢口渡駅駅,6,37,1,1,85000,0,85000,0,1K,33.0
ＪＲ京浜東北線 蒲田駅 4階建 築14年,東京都大田区中央３, ＪＲ京浜東北線/蒲田駅 歩19分 京急本線/大森町駅 歩19分 京急本線/梅屋敷駅 歩20分 ,ＪＲ京浜東北線/蒲田駅駅,19,京急本線/大森町駅駅,19,京急本線/梅屋敷駅駅,20,14,4,2,75000,0,75000,0,1K,19.66
ＪＲ京浜東北線 蒲田駅 4階建 築14年,東京都大田区中央３, ＪＲ京浜東北線/蒲田駅 歩19分 京急本線/大森町駅 歩19分 京急本線/梅屋敷駅 歩20分 ,ＪＲ京浜東北線/蒲田駅駅,19,京急本線/大森町駅駅,19,京急本線/梅屋敷駅駅,20,14,4,4,78000,0,78000,0,1K,22.32
ドルフ武蔵新田,東京都大田区矢口１, 東急多摩川線/武蔵新田駅 歩1分 東急池上線/千鳥町駅 歩8分 東急多摩川線/下丸子駅 歩10分 ,東急多摩川線/武蔵新田駅駅,1,東急池上線/千鳥町駅駅,8,東急多摩川線/下丸子駅駅,10,31,3,1,61000,3000,30500,30500,1K,19.63
ドルフ武蔵新田,東京都大田区矢口１, 東急多摩川線/武蔵新田駅 歩1分 東急池上線/千鳥町駅 歩8分 東急多摩川線/下丸子駅 歩10分 ,東急多摩川線/武蔵新田駅駅,1,東急池上線/千鳥町駅駅,8,東急多摩川線/下丸子駅駅,10,31,3,1,61000,3000,0,0,1K,18.4
ファサード田園調布,東京都大田区田園調布南, 東急多摩川線/沼部駅 歩8分 東急池上線/御嶽山駅 歩17分 ＪＲ南武線/向河原駅 歩36分 ,東急多摩川線/沼部駅駅,8,東急池上線/御嶽山駅駅,17,ＪＲ南武線/向河原駅駅,36,35,5,2,53000,5000,0,0,1K,17.22
ファサード田園調布,東京都大田区田園調布南, 東急多摩川線/沼部駅 歩8分 東急池上線/御嶽山駅 歩17分 ＪＲ南武線/向河原駅 歩36分 ,東急多摩川線/沼部駅駅,8,東急池上線/御嶽山駅駅,17,ＪＲ南武線/向河原駅駅,36,35,5,5,55000,3000,0,0,1K,17.22
ファサード田園調布,東京都大田区田園調布南, 東急多摩川線/沼部駅 歩8分 東急池上線/御嶽山駅 歩17分 ＪＲ南武線/向河原駅 歩36分 ,東急多摩川線/沼部駅駅,8,東急池上線/御嶽山駅駅,17,ＪＲ南武線/向河原駅駅,36,35,5,3,58000,5000,58000,58000,ワンルーム,16.77
北本ビル,東京都大田区北千束１, 東急目黒線/大岡山駅 歩5分 東急大井町線/緑が丘駅 歩8分 東急東横線/都立大学駅 歩17分 ,東急目黒線/大岡山駅駅,5,東急大井町線/緑が丘駅駅,8,東急東横線/都立大学駅駅,17,52,5,4,105000,3000,105000,105000,2K,38.0
北本ビル,東京都大田区北千束１, 東急目黒線/大岡山駅 歩5分 東急大井町線/緑が丘駅 歩8分 東急東横線/都立大学駅 歩17分 ,東急目黒線/大岡山駅駅,5,東急大井町線/緑が丘駅駅,8,東急東横線/都立大学駅駅,17,52,5,4,105000,3000,105000,105000,2K,34.86
東急多摩川線 武蔵新田駅 3階建 築31年,東京都大田区矢口１, 東急多摩川線/武蔵新田駅 歩4分 東急池上線/千鳥町駅 歩12分 東急多摩川線/下丸子駅 歩10分 ,東急多摩川線/武蔵新田駅駅,4,東急池上線/千鳥町駅駅,12,東急多摩川線/下丸子駅駅,10,31,3,2,56000,3000,0,0,ワンルーム,18.3
東急多摩川線 武蔵新田駅 3階建 築31年,東京都大田区矢口１, 東急多摩川線/武蔵新田駅 歩4分 東急池上線/千鳥町駅 歩12分 東急多摩川線/下丸子駅 歩10分 ,東急多摩川線/武蔵新田駅駅,4,東急池上線/千鳥町駅駅,12,東急多摩川線/下丸子駅駅,10,31,3,2,57000,3000,57000,57000,ワンルーム,19.8
ハイタウンKU第一,東京都大田区千鳥１, 東急池上線/千鳥町駅 歩6分 東急多摩川線/武蔵新田駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩27分 ,東急池上線/千鳥町駅駅,6,東急多摩川線/武蔵新田駅駅,8,ＪＲ京浜東北線/蒲田駅駅,27,37,5,4,55000,5000,0,0,ワンルーム,18.0
ライオンズマンション久が原駅前,東京都大田区南久が原２, 東急池上線/久が原駅 歩2分 東急多摩川線/鵜の木駅 歩10分 東急池上線/御嶽山駅 歩10分 ,東急池上線/久が原駅駅,2,東急多摩川線/鵜の木駅駅,10,東急池上線/御嶽山駅駅,10,33,6,4,65000,5000,65000,65000,1K,18.9
コーポセゾン,東京都大田区西馬込２, 都営浅草線/西馬込駅 歩6分 都営浅草線/馬込駅 歩19分 東急池上線/長原駅 歩23分 ,都営浅草線/西馬込駅駅,6,都営浅草線/馬込駅駅,19,東急池上線/長原駅駅,23,38,3,1,55000,5000,55000,55000,ワンルーム,16.5
ハイタウン洗足池,東京都大田区上池台２, 東急池上線/洗足池駅 歩2分 東急池上線/長原駅 歩8分 東急目黒線/大岡山駅 歩17分 ,東急池上線/洗足池駅駅,2,東急池上線/長原駅駅,8,東急目黒線/大岡山駅駅,17,34,4,2,54000,6000,0,0,1K,16.44
京急空港線 糀谷駅 5階建 築36年,東京都大田区本羽田１, 京急空港線/糀谷駅 歩10分 京急本線/雑色駅 歩18分 京急本線/京急蒲田駅 歩23分 ,京急空港線/糀谷駅駅,10,京急本線/雑色駅駅,18,京急本線/京急蒲田駅駅,23,36,5,2,50000,5000,50000,50000,1K,16.25
都営浅草線 西馬込駅 4階建 築33年,東京都大田区南馬込６, 都営浅草線/西馬込駅 歩8分 東急池上線/池上駅 歩23分 都営浅草線/馬込駅 歩21分 ,都営浅草線/西馬込駅駅,8,東急池上線/池上駅駅,23,都営浅草線/馬込駅駅,21,33,4,2,59000,0,0,0,1K,18.5
FM武蔵新田,東京都大田区千鳥２, 東急多摩川線/武蔵新田駅 歩4分 東急池上線/千鳥町駅 歩5分 東急池上線/池上駅 歩17分 ,東急多摩川線/武蔵新田駅駅,4,東急池上線/千鳥町駅駅,5,東急池上線/池上駅駅,17,30,4,2,45000,6000,0,0,ワンルーム,13.0
★最上階★リフォームで内装新品★RC★３方角★日当たり良好★,東京都大田区千鳥２, 東急池上線/千鳥町駅 歩3分 東急多摩川線/武蔵新田駅 歩4分 東急池上線/池上駅 歩13分 ,東急池上線/千鳥町駅駅,3,東急多摩川線/武蔵新田駅駅,4,東急池上線/池上駅駅,13,35,4,2,49000,5000,0,0,ワンルーム,20.0
★最上階★リフォームで内装新品★RC★３方角★日当たり良好★,東京都大田区千鳥２, 東急池上線/千鳥町駅 歩3分 東急多摩川線/武蔵新田駅 歩4分 東急池上線/池上駅 歩13分 ,東急池上線/千鳥町駅駅,3,東急多摩川線/武蔵新田駅駅,4,東急池上線/池上駅駅,13,35,4,4,50000,5000,0,0,ワンルーム,20.0
ロアール洗足池,東京都大田区上池台２, 東急池上線/洗足池駅 歩2分 東急池上線/長原駅 歩8分 東急大井町線/北千束駅 歩12分 ,東急池上線/洗足池駅駅,2,東急池上線/長原駅駅,8,東急大井町線/北千束駅駅,12,35,5,1,50000,8000,0,0,1K,17.16
